POISONING AS,POISONED AS,IMPACTED AS,VISIBILITY CHANGE,NEW DISCOVERED CONNECTION COUNT,NEW P2P CONNECTIONS DISCOVERED,NEW P2C CONNECTIONS DISCOVERED,NEW IXP CONNECTIONS DISCOVERED
33,3,43,-0.33000000000000185,5,0,5,0
33,3,44,-0.6700000000000017,5,0,5,0
33,3,45,0.0,5,0,5,0
33,3,46,0.6699999999999982,6,3,3,0
33,3,47,-0.6799999999999997,3,0,3,0
33,3,48,-0.33000000000000185,9,0,9,0
33,3,49,0.0,11,0,11,0
33,3,50,0.0,5,0,5,0
33,4,1,0.0,3,0,3,0
33,4,2,0.0,1,0,1,0
33,4,3,-0.33999999999999986,2,0,2,0
33,4,4,-1.0100000000000016,0,0,0,0
33,4,5,1.3499999999999979,6,0,6,0
33,4,6,0.0,4,0,4,0
33,4,7,-0.3299999999999983,4,0,4,0
33,4,8,0.0,2,0,2,0
33,4,9,2.360000000000003,13,0,5,8
33,4,10,0.6799999999999997,4,0,4,0
33,4,11,0.3299999999999983,2,0,2,0
33,4,12,0.3299999999999983,3,0,3,0
33,4,13,1.3399999999999999,6,0,6,0
33,4,14,0.6700000000000017,8,2,6,0
33,4,15,0.33999999999999986,2,0,2,0
33,4,16,-0.3299999999999983,1,0,1,0
33,4,17,0.0,2,0,2,0
33,4,18,0.3400000000000034,4,0,4,0
33,4,19,0.0,6,1,5,0
33,4,20,-0.6799999999999997,3,0,3,0
33,4,21,-0.33999999999999986,5,0,5,0
33,4,22,-1.009999999999998,5,0,5,0
33,4,23,-2.6900000000000013,2,0,2,0
33,4,24,-0.33000000000000185,7,2,5,0
33,4,25,0.0,5,0,5,0
33,4,26,-1.009999999999998,5,0,5,0
33,4,27,-0.33999999999999986,3,0,3,0
33,4,28,-0.33999999999999986,7,2,5,0
33,4,29,0.6699999999999982,8,2,6,0
33,4,30,-1.0100000000000016,5,1,4,0
33,4,31,0.33999999999999986,7,0,7,0
33,4,32,0.33999999999999986,4,0,4,0
33,4,33,-0.33000000000000185,9,0,9,0
33,4,34,-0.33999999999999986,2,0,2,0
33,4,35,0.0,4,0,4,0
33,4,36,-0.6700000000000017,3,0,3,0
33,4,37,1.3500000000000014,10,0,10,0
33,4,38,0.33999999999999986,3,0,3,0
33,4,39,-0.6699999999999982,6,0,6,0
33,4,40,0.33999999999999986,9,0,9,0
33,4,41,3.0299999999999976,12,0,11,1
33,4,42,-0.3299999999999983,2,0,2,0
33,4,43,0.6799999999999997,3,0,3,0
33,4,44,0.0,2,0,2,0
33,4,45,0.0,3,0,3,0
33,4,46,0.0,4,0,4,0
33,4,47,0.0,4,0,4,0
33,4,48,-1.0100000000000016,5,1,4,0
33,4,49,-0.33999999999999986,6,0,6,0
33,4,50,0.0,3,0,3,0
33,5,1,1.3399999999999999,5,0,5,0
33,5,2,1.009999999999998,4,0,4,0
33,5,3,1.6799999999999997,6,0,6,0
33,5,4,-0.33999999999999986,0,0,0,0
33,5,5,-0.6700000000000017,3,0,3,0
33,5,6,0.3400000000000034,4,0,4,0
33,5,7,-0.3299999999999983,4,0,4,0
33,5,8,1.0100000000000016,3,0,3,0
33,5,9,2.360000000000003,11,0,3,8
33,5,10,-0.33000000000000185,6,0,6,0
33,5,11,1.3399999999999999,6,0,6,0
33,5,12,1.3399999999999999,5,0,5,0
33,5,13,2.020000000000003,8,0,8,0
33,5,14,1.0100000000000016,8,2,6,0
33,5,15,1.0100000000000016,8,0,8,0
33,5,16,-0.6699999999999982,4,0,4,0
33,5,17,0.33999999999999986,5,0,5,0
33,5,18,1.0100000000000051,6,0,6,0
33,5,19,1.6799999999999997,9,1,8,0
33,5,20,-1.009999999999998,5,0,5,0
33,5,21,-0.33999999999999986,3,0,3,0
33,5,22,0.6700000000000017,8,0,8,0
33,5,23,1.6799999999999997,9,0,8,1
33,5,24,-0.33000000000000185,10,2,8,0
33,5,25,-0.33000000000000185,3,0,3,0
33,5,26,0.6700000000000017,8,0,8,0
33,5,27,0.0,2,0,2,0
33,5,28,-1.6900000000000013,5,2,3,0
33,5,29,-0.6700000000000017,7,2,5,0
33,5,30,-1.0100000000000016,5,1,4,0
33,5,31,1.6799999999999997,6,0,6,0
33,5,32,-1.3500000000000014,4,0,3,1
33,5,33,0.0,4,0,4,0
33,5,34,0.0,5,0,5,0
33,5,35,1.0100000000000016,6,0,6,0
33,5,36,-0.33999999999999986,6,0,6,0
33,5,37,2.3599999999999994,8,0,8,0
33,5,38,0.0,4,0,4,0
33,5,39,0.0,3,0,3,0
33,5,40,0.0,3,0,3,0
33,5,41,0.33999999999999986,4,0,4,0
33,5,42,-0.6699999999999982,5,0,5,0
33,5,43,2.3599999999999994,10,0,9,1
33,5,44,1.009999999999998,5,0,5,0
33,5,45,-0.33999999999999986,3,0,3,0
33,5,46,1.3399999999999999,6,0,6,0
33,5,47,-1.3500000000000014,1,0,1,0
33,5,48,-0.6700000000000017,4,1,3,0
33,5,49,-0.33999999999999986,13,0,13,0
33,5,50,-0.33999999999999986,3,0,3,0
33,6,1,1.3399999999999999,5,0,5,0
33,6,2,1.009999999999998,3,0,3,0
33,6,3,1.0100000000000016,4,0,4,0
33,6,4,-0.6699999999999982,0,0,0,0
33,6,5,1.009999999999998,6,0,6,0
33,6,6,-0.33999999999999986,4,0,4,0
33,6,7,0.6799999999999997,6,0,6,0
33,6,8,0.33999999999999986,2,0,2,0
33,6,9,3.030000000000001,14,0,6,8
33,6,10,0.33999999999999986,4,0,4,0
33,6,11,1.6799999999999997,7,0,7,0
33,6,12,1.6799999999999997,6,0,6,0
33,6,13,2.3500000000000014,9,0,9,0
33,6,14,2.0199999999999996,9,1,8,0
33,6,15,0.33999999999999986,6,0,6,0
33,6,16,-0.3299999999999983,4,0,4,0
33,6,17,0.0,3,0,3,0
33,6,18,0.6799999999999997,3,0,3,0
33,6,19,0.33999999999999986,4,1,3,0
33,6,20,-0.33999999999999986,2,0,2,0
33,6,21,-1.0100000000000016,4,0,4,0
33,6,22,-0.33999999999999986,5,1,4,0
33,6,23,-1.6799999999999997,5,0,5,0
33,6,24,0.33999999999999986,8,1,7,0
33,6,25,0.0,3,2,1,0
33,6,26,-0.33999999999999986,5,1,4,0
33,6,27,-0.33999999999999986,4,0,4,0
33,6,28,0.3299999999999983,9,1,8,0
33,6,29,0.6699999999999982,10,1,9,0
33,6,30,0.0,5,0,5,0
33,6,31,0.33999999999999986,6,1,5,0
33,6,32,0.6699999999999982,5,2,3,0
33,6,33,-0.33000000000000185,8,0,8,0
33,6,34,0.0,6,0,6,0
33,6,35,0.0,4,0,4,0
33,6,36,0.0,5,0,5,0
33,6,37,1.6799999999999997,9,0,9,0
33,6,38,0.33999999999999986,4,0,4,0
33,6,39,-0.6699999999999982,6,0,6,0
33,6,40,0.33999999999999986,8,0,8,0
33,6,41,0.33999999999999986,7,0,7,0
33,6,42,-1.009999999999998,2,0,2,0
33,6,43,0.33999999999999986,5,0,5,0
33,6,44,0.33999999999999986,5,0,5,0
33,6,45,0.0,4,0,4,0
33,6,46,0.6699999999999982,4,2,2,0
33,6,47,-0.6799999999999997,4,0,4,0
33,6,48,0.0,5,0,5,0
33,6,49,0.33999999999999986,11,0,11,0
33,6,50,0.0,4,0,4,0
33,7,1,0.0,5,0,5,0
33,7,2,-0.6700000000000017,3,0,3,0
33,7,3,-0.33999999999999986,4,0,4,0
33,7,4,-1.0100000000000016,0,0,0,0
33,7,5,1.009999999999998,9,0,7,2
33,7,6,0.0,5,0,5,0
33,7,7,0.0,6,0,6,0
33,7,8,-0.3299999999999983,2,0,2,0
33,7,9,2.0199999999999996,11,0,3,8
33,7,10,0.33999999999999986,5,0,5,0
33,7,11,-0.6799999999999997,3,0,3,0
33,7,12,0.0,4,0,4,0
33,7,13,0.0,5,0,5,0
33,7,14,2.0199999999999996,11,2,8,1
33,7,15,0.6799999999999997,9,0,8,1
33,7,16,-0.3299999999999983,4,0,4,0
33,7,17,0.6799999999999997,8,0,8,0
33,7,18,0.0,2,0,2,0
33,7,19,0.33999999999999986,5,1,4,0
33,7,20,-0.33999999999999986,6,0,4,2
33,7,21,-0.33999999999999986,3,0,3,0
33,7,22,-0.33999999999999986,3,1,2,0
33,7,23,-1.0100000000000016,6,0,6,0
33,7,24,0.33999999999999986,9,2,7,0
33,7,25,-0.33000000000000185,2,0,2,0
33,7,26,-0.33999999999999986,3,1,2,0
33,7,27,0.6699999999999982,5,0,5,0
33,7,28,-1.0100000000000016,6,2,4,0
33,7,29,0.0,7,2,5,0
33,7,30,0.0,6,1,5,0
33,7,31,0.6700000000000017,4,0,4,0
33,7,32,1.009999999999998,5,0,5,0
33,7,33,0.6799999999999997,5,0,5,0
33,7,34,0.33999999999999986,6,0,6,0
33,7,35,0.33999999999999986,3,0,3,0
33,7,36,-0.6700000000000017,6,0,6,0
33,7,37,0.0,3,0,3,0
33,7,38,1.0100000000000016,9,0,9,0
33,7,39,1.3500000000000014,7,0,7,0
33,7,40,0.0,3,0,3,0
33,7,41,0.33999999999999986,5,0,5,0
33,7,42,0.0,3,0,3,0
33,7,43,-0.33000000000000185,5,0,5,0
33,7,44,1.3499999999999979,6,0,6,0
33,7,45,0.6700000000000017,9,0,9,0
33,7,46,0.6699999999999982,4,1,3,0
33,7,47,1.009999999999998,7,0,7,0
33,7,48,0.0,6,1,5,0
33,7,49,0.0,8,0,8,0
33,7,50,0.0,7,0,7,0
33,8,1,1.0100000000000016,5,0,5,0
33,8,2,1.009999999999998,3,0,3,0
33,8,3,0.6700000000000017,4,0,4,0
33,8,4,-1.0100000000000016,0,0,0,0
33,8,5,2.0199999999999996,8,0,8,0
33,8,6,0.3400000000000034,5,0,5,0
33,8,7,0.6799999999999997,6,0,6,0
33,8,8,0.0,3,0,3,0
33,8,9,3.370000000000001,14,0,6,8
33,8,10,-0.33000000000000185,4,0,4,0
33,8,11,0.6699999999999982,4,0,4,0
33,8,12,1.3399999999999999,6,0,6,0
33,8,13,1.3399999999999999,7,0,7,0
33,8,14,2.0199999999999996,10,2,8,0
33,8,15,0.6799999999999997,6,0,6,0
33,8,16,-0.6699999999999982,2,0,2,0
33,8,17,0.0,5,0,5,0
33,8,18,-1.009999999999998,2,0,2,0
33,8,19,0.33999999999999986,6,1,5,0
33,8,20,-0.33999999999999986,4,0,4,0
33,8,21,-1.3500000000000014,3,0,3,0
33,8,22,-1.6899999999999977,4,0,4,0
33,8,23,-2.3599999999999994,4,0,4,0
33,8,24,-0.33000000000000185,8,2,6,0
33,8,25,-0.33000000000000185,3,0,3,0
33,8,26,-1.6899999999999977,4,0,4,0
33,8,27,0.0,2,0,2,0
33,8,28,0.3299999999999983,9,2,7,0
33,8,29,1.3499999999999979,10,2,8,0
33,8,30,-0.6700000000000017,6,1,5,0
33,8,31,-1.009999999999998,4,0,4,0
33,8,32,1.009999999999998,6,0,6,0
33,8,33,0.0,8,0,8,0
33,8,34,0.0,6,0,6,0
33,8,35,-0.6699999999999982,3,0,3,0
33,8,36,-0.33999999999999986,3,0,3,0
33,8,37,1.3500000000000014,8,0,8,0
33,8,38,0.33999999999999986,6,0,6,0
33,8,39,-1.009999999999998,4,0,4,0
33,8,40,0.0,7,0,7,0
33,8,41,0.0,5,0,5,0
33,8,42,-1.009999999999998,1,0,1,0
33,8,43,1.009999999999998,7,0,7,0
33,8,44,-0.6700000000000017,4,0,4,0
33,8,45,0.0,7,0,7,0
33,8,46,-1.0100000000000016,3,0,3,0
33,8,47,0.3299999999999983,5,0,5,0
33,8,48,-0.6700000000000017,6,1,5,0
33,8,49,-0.33999999999999986,8,0,8,0
33,8,50,0.0,6,0,6,0
33,9,1,0.6700000000000017,3,0,3,0
33,9,2,0.0,1,0,1,0
33,9,3,0.0,2,0,2,0
33,9,4,-1.0100000000000016,0,0,0,0
33,9,5,0.33999999999999986,6,0,6,0
33,9,6,-0.6699999999999982,3,0,3,0
33,9,7,-0.6699999999999982,3,0,3,0
33,9,8,0.33999999999999986,2,0,2,0
33,9,9,-0.33999999999999986,3,0,3,0
33,9,10,-1.3399999999999999,3,0,3,0
33,9,11,1.009999999999998,5,0,5,0
33,9,12,0.3299999999999983,3,0,3,0
33,9,13,1.0100000000000016,6,0,6,0
33,9,14,0.6700000000000017,6,2,4,0
33,9,15,1.0100000000000016,6,0,6,0
33,9,16,-0.6699999999999982,3,0,3,0
33,9,17,0.0,6,0,6,0
33,9,18,0.3400000000000034,5,0,5,0
33,9,19,2.3599999999999994,9,2,7,0
33,9,20,-1.009999999999998,5,0,5,0
33,9,21,-1.3500000000000014,4,0,4,0
33,9,22,-0.6799999999999997,4,0,4,0
33,9,23,-3.030000000000001,4,0,4,0
33,9,24,0.0,7,2,5,0
33,9,25,0.6799999999999997,7,2,5,0
33,9,26,-0.6799999999999997,4,0,4,0
33,9,27,0.3299999999999983,6,0,6,0
33,9,28,-1.0100000000000016,6,2,4,0
33,9,29,0.0,7,2,5,0
33,9,30,-0.6700000000000017,3,1,2,0
33,9,31,1.0100000000000016,7,1,6,0
33,9,32,1.3499999999999979,7,2,5,0
33,9,33,-1.0100000000000016,5,0,5,0
33,9,34,-0.33999999999999986,4,0,4,0
33,9,35,0.33999999999999986,5,0,5,0
33,9,36,-1.0100000000000016,2,0,2,0
33,9,37,0.6700000000000017,5,0,5,0
33,9,38,0.0,6,0,6,0
33,9,39,-0.6699999999999982,4,0,4,0
33,9,40,-0.33999999999999986,4,0,4,0
33,9,41,1.009999999999998,5,0,5,0
33,9,42,-2.0199999999999996,2,0,2,0
33,9,43,0.6799999999999997,6,0,6,0
33,9,44,-0.6700000000000017,2,0,2,0
33,9,45,0.0,8,0,8,0
33,9,46,1.009999999999998,9,1,8,0
33,9,47,-0.33999999999999986,5,0,5,0
33,9,48,-1.0100000000000016,3,1,2,0
33,9,49,-1.3500000000000014,9,0,9,0
33,9,50,-0.33999999999999986,6,0,6,0
37,1,1,0.33000000000000185,3,0,3,0
37,1,2,0.6699999999999982,3,0,1,2
37,1,3,1.0100000000000016,4,0,2,2
37,1,4,0.6700000000000017,5,1,0,4
37,1,5,0.33999999999999986,5,0,5,0
37,1,6,1.3500000000000014,7,1,3,3
37,1,7,0.0,4,0,3,1
37,1,8,1.3500000000000014,5,1,1,3
37,1,9,1.3500000000000014,14,1,2,11
37,1,10,-0.33000000000000185,4,0,4,0
37,1,11,0.3299999999999983,5,0,3,2
37,1,12,6.389999999999997,21,2,2,17
37,1,13,1.3399999999999999,7,0,5,2
37,1,14,-0.33999999999999986,3,0,3,0
37,1,15,0.33999999999999986,5,0,5,0
37,1,16,-0.6699999999999982,2,0,2,0
37,1,17,-0.3299999999999983,3,0,3,0
37,1,18,0.6799999999999997,4,0,3,1
37,1,19,0.6700000000000017,5,0,5,0
37,1,20,-1.009999999999998,3,0,3,0
37,1,21,-1.3500000000000014,2,0,2,0
37,1,22,0.6700000000000017,9,2,4,3
37,1,23,-2.6900000000000013,3,0,3,0
37,1,24,1.3499999999999979,8,2,6,0
37,1,25,-0.33000000000000185,4,0,4,0
37,1,26,2.3500000000000014,11,2,6,3
37,1,27,0.0,3,0,3,0
37,1,28,-0.6799999999999997,6,1,5,0
37,1,29,-0.6700000000000017,5,0,5,0
37,1,30,-0.33000000000000185,4,0,4,0
37,1,31,1.3500000000000014,11,1,6,4
37,1,32,0.33999999999999986,5,0,5,0
37,1,33,0.0,7,1,3,3
37,1,34,0.0,5,0,5,0
37,1,35,1.3500000000000014,9,1,4,4
37,1,36,-0.6700000000000017,6,0,4,2
37,1,37,-1.3499999999999979,3,0,3,0
37,1,38,0.0,4,0,4,0
37,1,39,0.33999999999999986,7,1,3,3
37,1,40,0.0,7,1,3,3
37,1,41,0.33999999999999986,6,1,2,3
37,1,42,-0.6699999999999982,3,0,3,0
37,1,43,0.6799999999999997,5,0,5,0
37,1,44,1.009999999999998,3,0,3,0
37,1,45,0.0,4,0,4,0
37,1,46,1.3399999999999999,7,2,5,0
37,1,47,0.3299999999999983,4,0,4,0
37,1,48,-1.3399999999999999,6,2,4,0
37,1,49,1.009999999999998,9,0,9,0
37,1,50,0.0,4,0,4,0
37,10,1,-0.6799999999999997,5,0,3,2
37,10,2,1.009999999999998,4,0,2,2
37,10,3,-0.6799999999999997,3,0,3,0
37,10,4,0.6700000000000017,4,1,0,3
37,10,5,0.33999999999999986,8,0,7,1
37,10,6,2.020000000000003,9,1,5,3
37,10,7,0.6799999999999997,6,0,5,1
37,10,8,0.33999999999999986,2,0,2,0
37,10,9,3.700000000000003,16,1,4,11
37,10,10,-1.3399999999999999,5,0,5,0
37,10,11,1.6799999999999997,8,0,6,2
37,10,12,7.739999999999998,24,2,5,17
37,10,13,2.3500000000000014,9,0,8,1
37,10,14,-0.6799999999999997,4,0,4,0
37,10,15,1.0100000000000016,6,0,6,0
37,10,16,0.0,5,0,4,1
37,10,17,-0.6699999999999982,6,0,5,1
37,10,18,-0.6700000000000017,3,0,2,1
37,10,19,1.6799999999999997,9,0,8,1
37,10,20,0.0,6,0,5,1
37,10,21,-1.0100000000000016,4,0,4,0
37,10,22,1.0100000000000016,9,1,5,3
37,10,23,-2.0199999999999996,5,0,4,1
37,10,24,0.33999999999999986,6,0,6,0
37,10,25,-1.0100000000000016,5,0,5,0
37,10,26,1.0100000000000016,9,1,5,3
37,10,27,0.0,4,0,4,0
37,10,28,-2.0199999999999996,5,0,4,1
37,10,29,-1.3500000000000014,4,0,4,0
37,10,30,0.0,8,1,6,1
37,10,31,4.040000000000003,16,1,12,3
37,10,32,1.009999999999998,7,0,7,0
37,10,33,0.0,6,0,6,0
37,10,34,0.0,5,0,5,0
37,10,35,1.3500000000000014,9,1,5,3
37,10,36,0.33999999999999986,5,0,4,1
37,10,37,-1.3499999999999979,3,0,3,0
37,10,38,0.33999999999999986,5,0,5,0
37,10,39,1.0100000000000016,8,1,4,3
37,10,40,0.0,7,1,3,3
37,10,41,2.3599999999999994,8,0,7,1
37,10,42,-1.6799999999999997,2,0,2,0
37,10,43,-0.33000000000000185,6,0,5,1
37,10,44,0.33999999999999986,3,0,3,0
37,10,45,0.0,6,0,5,1
37,10,46,2.349999999999998,10,1,9,0
37,10,47,0.6699999999999982,5,0,5,0
37,10,48,0.0,8,2,6,0
37,10,49,0.0,8,0,8,0
37,10,50,0.0,4,0,4,0
37,11,1,1.3399999999999999,6,0,5,1
37,11,2,0.33999999999999986,4,0,3,1
37,11,3,1.0100000000000016,5,0,4,1
37,11,4,0.6700000000000017,4,1,0,3
37,11,5,1.009999999999998,6,0,4,2
37,11,6,1.6800000000000033,7,1,3,3
37,11,7,-0.3299999999999983,6,0,6,0
37,11,8,1.6900000000000013,7,1,3,3
37,11,9,3.700000000000003,16,1,4,11
37,11,10,-0.6700000000000017,5,0,3,2
37,11,11,0.3299999999999983,6,0,6,0
37,11,12,7.400000000000002,24,2,5,17
37,11,13,2.3500000000000014,10,0,7,3
37,11,14,2.3500000000000014,13,1,9,3
37,11,15,-0.3299999999999983,5,0,5,0
37,11,16,-1.009999999999998,6,0,4,2
37,11,17,0.33999999999999986,5,0,3,2
37,11,18,0.3400000000000034,8,0,4,4
37,11,19,0.0,8,2,4,2
37,11,20,-0.33999999999999986,6,0,3,3
37,11,21,3.0299999999999976,11,1,8,2
37,11,22,2.0199999999999996,11,1,7,3
37,11,23,0.0,8,0,6,2
37,11,24,0.33999999999999986,9,0,9,0
37,11,25,0.33999999999999986,5,2,3,0
37,11,26,2.0199999999999996,11,1,7,3
37,11,27,0.3299999999999983,4,1,3,0
37,11,28,0.6699999999999982,11,1,7,3
37,11,29,-0.6700000000000017,10,1,6,3
37,11,30,0.0,7,0,7,0
37,11,31,2.6900000000000013,14,2,7,5
37,11,32,1.6799999999999997,10,3,5,2
37,11,33,1.3499999999999979,10,1,6,3
37,11,34,0.6699999999999982,7,1,6,0
37,11,35,1.3500000000000014,8,1,4,3
37,11,36,0.6699999999999982,7,0,4,3
37,11,37,0.0,7,0,7,0
37,11,38,0.33999999999999986,5,0,3,2
37,11,39,2.6900000000000013,12,1,8,3
37,11,40,1.3499999999999979,11,1,7,3
37,11,41,1.6799999999999997,12,1,6,5
37,11,42,-0.3299999999999983,4,1,3,0
37,11,43,2.3599999999999994,10,1,7,2
37,11,44,0.0,6,0,4,2
37,11,45,0.33000000000000185,6,0,4,2
37,11,46,0.6699999999999982,6,3,3,0
37,11,47,0.3299999999999983,7,0,4,3
37,11,48,1.3499999999999979,12,2,8,2
37,11,49,0.0,11,0,11,0
37,11,50,0.33000000000000185,6,0,4,2
37,12,1,0.6700000000000017,5,0,4,1
37,12,2,0.33999999999999986,3,0,2,1
37,12,3,0.0,4,0,3,1
37,12,4,0.33999999999999986,3,0,0,3
37,12,5,0.33999999999999986,5,0,5,0
37,12,6,1.3500000000000014,7,0,4,3
37,12,7,0.33999999999999986,5,0,4,1
37,12,8,1.3500000000000014,7,0,4,3
37,12,9,2.360000000000003,14,0,3,11
37,12,10,-1.6800000000000033,2,0,2,0
37,12,11,0.6699999999999982,5,0,4,1
37,12,12,-1.3500000000000014,2,0,2,0
37,12,13,1.0100000000000016,6,0,5,1
37,12,14,0.0,6,2,4,0
37,12,15,1.3500000000000014,5,0,5,0
37,12,16,-0.3299999999999983,2,0,2,0
37,12,17,0.0,4,0,4,0
37,12,18,0.3400000000000034,4,0,3,1
37,12,19,0.33999999999999986,6,2,4,0
37,12,20,-1.009999999999998,3,0,3,0
37,12,21,1.3399999999999999,8,0,8,0
37,12,22,0.33000000000000185,7,0,4,3
37,12,23,0.6699999999999982,9,0,9,0
37,12,24,-1.0100000000000016,6,2,4,0
37,12,25,0.6799999999999997,5,2,3,0
37,12,26,2.0199999999999996,10,0,7,3
37,12,27,-0.33999999999999986,3,0,3,0
37,12,28,-0.33999999999999986,7,2,5,0
37,12,29,-1.0100000000000016,6,2,4,0
37,12,30,-1.0100000000000016,4,1,3,0
37,12,31,2.0199999999999996,11,1,7,3
37,12,32,0.33999999999999986,5,2,3,0
37,12,33,0.6799999999999997,9,0,6,3
37,12,34,0.0,4,0,4,0
37,12,35,1.0100000000000016,9,0,6,3
37,12,36,-0.33999999999999986,5,0,4,1
37,12,37,-1.009999999999998,5,0,5,0
37,12,38,0.6700000000000017,6,0,6,0
37,12,39,2.3599999999999994,11,0,8,3
37,12,40,1.009999999999998,10,0,7,3
37,12,41,0.6699999999999982,8,0,5,3
37,12,42,-1.009999999999998,3,0,3,0
37,12,43,-0.6700000000000017,4,0,4,0
37,12,44,-0.33999999999999986,3,0,3,0
37,12,45,-0.33999999999999986,5,0,5,0
37,12,46,1.6799999999999997,7,2,5,0
37,12,47,0.3299999999999983,5,0,5,0
37,12,48,-1.3399999999999999,3,1,2,0
37,12,49,-0.33999999999999986,10,0,10,0
37,12,50,0.0,5,0,5,0
37,13,1,1.0100000000000016,5,0,4,1
37,13,2,0.6699999999999982,3,0,2,1
37,13,3,1.0100000000000016,4,0,3,1
37,13,4,1.0100000000000016,4,1,0,3
37,13,5,-0.33999999999999986,4,0,3,1
37,13,6,1.3500000000000014,7,1,3,3
37,13,7,0.33999999999999986,5,0,4,1
37,13,8,2.3599999999999994,7,1,3,3
37,13,9,4.380000000000003,17,1,5,11
37,13,10,0.0,3,0,3,0
37,13,11,0.0,4,0,3,1
37,13,12,7.400000000000002,22,2,3,17
37,13,13,1.6799999999999997,6,0,6,0
37,13,14,0.0,6,0,6,0
37,13,15,1.0100000000000016,5,0,5,0
37,13,16,-0.6699999999999982,2,0,2,0
37,13,17,0.0,6,0,6,0
37,13,18,1.0100000000000051,7,1,5,1
37,13,19,0.6700000000000017,6,0,6,0
37,13,20,-0.33999999999999986,5,0,5,0
37,13,21,0.3299999999999983,6,1,5,0
37,13,22,2.0199999999999996,12,2,7,3
37,13,23,-2.6900000000000013,5,0,5,0
37,13,24,1.009999999999998,8,1,7,0
37,13,25,0.6799999999999997,6,1,5,0
37,13,26,2.3500000000000014,13,1,9,3
37,13,27,-0.33999999999999986,3,0,3,0
37,13,28,-0.33999999999999986,9,1,3,5
37,13,29,0.6699999999999982,11,1,5,5
37,13,30,0.0,5,0,5,0
37,13,31,2.6900000000000013,13,1,9,3
37,13,32,1.009999999999998,6,1,5,0
37,13,33,0.0,10,1,6,3
37,13,34,-0.6700000000000017,3,0,3,0
37,13,35,1.6799999999999997,8,1,4,3
37,13,36,-0.33999999999999986,6,0,5,1
37,13,37,-0.33999999999999986,7,0,7,0
37,13,38,1.6799999999999997,10,0,9,1
37,13,39,0.33999999999999986,8,1,4,3
37,13,40,1.009999999999998,11,1,7,3
37,13,41,1.3499999999999979,10,1,6,3
37,13,42,-1.009999999999998,3,0,3,0
37,13,43,0.6799999999999997,6,0,6,0
37,13,44,-0.33999999999999986,2,0,2,0
37,13,45,0.0,7,0,7,0
37,13,46,1.3399999999999999,8,2,6,0
37,13,47,2.0199999999999996,11,0,10,1
37,13,48,0.0,5,0,5,0
37,13,49,0.0,9,0,9,0
37,13,50,0.0,7,0,7,0
37,2,1,1.3399999999999999,5,0,4,1
37,2,2,0.33999999999999986,2,0,2,0
37,2,3,-0.33999999999999986,4,0,3,1
37,2,4,0.6700000000000017,5,1,0,4
37,2,5,-0.33999999999999986,5,0,5,0
37,2,6,2.360000000000003,10,1,5,4
37,2,7,1.3500000000000014,7,0,6,1
37,2,8,1.6900000000000013,6,1,2,3
37,2,9,4.710000000000001,18,1,6,11
37,2,10,0.33999999999999986,4,0,4,0
37,2,11,0.3299999999999983,6,0,5,1
37,2,12,8.080000000000002,24,2,5,17
37,2,13,1.6799999999999997,8,0,6,2
37,2,14,1.0100000000000016,6,0,6,0
37,2,15,0.0,4,0,4,0
37,2,16,-0.3299999999999983,2,0,2,0
37,2,17,0.0,3,0,3,0
37,2,18,0.6799999999999997,4,0,3,1
37,2,19,-0.6699999999999982,3,0,3,0
37,2,20,-0.33999999999999986,3,0,3,0
37,2,21,-1.3500000000000014,2,0,2,0
37,2,22,-0.33999999999999986,7,1,3,3
37,2,23,-2.3599999999999994,3,0,3,0
37,2,24,1.009999999999998,10,1,9,0
37,2,25,-0.33000000000000185,2,0,2,0
37,2,26,-0.33999999999999986,7,1,3,3
37,2,27,-0.33999999999999986,3,0,3,0
37,2,28,-0.6799999999999997,6,0,6,0
37,2,29,-0.33999999999999986,7,0,7,0
37,2,30,0.0,5,0,5,0
37,2,31,0.6700000000000017,8,1,4,3
37,2,32,-0.33999999999999986,5,2,3,0
37,2,33,0.6799999999999997,9,1,5,3
37,2,34,0.0,8,2,6,0
37,2,35,1.3500000000000014,7,1,3,3
37,2,36,-0.33999999999999986,6,0,4,2
37,2,37,-1.3499999999999979,5,0,5,0
37,2,38,0.33999999999999986,4,0,4,0
37,2,39,0.33999999999999986,7,1,3,3
37,2,40,-0.33999999999999986,8,1,4,3
37,2,41,1.6799999999999997,11,1,7,3
37,2,42,-0.6699999999999982,2,0,2,0
37,2,43,0.0,5,1,4,0
37,2,44,0.6699999999999982,4,0,4,0
37,2,45,0.0,4,0,4,0
37,2,46,-0.33999999999999986,3,0,3,0
37,2,47,0.0,3,0,3,0
37,2,48,0.0,5,0,5,0
37,2,49,0.6699999999999982,8,0,8,0
37,2,50,0.0,4,0,4,0
37,3,1,1.6799999999999997,8,0,7,1
37,3,2,1.6799999999999997,6,0,5,1
37,3,3,0.6700000000000017,5,0,5,0
37,3,4,0.0,4,1,0,3
37,3,5,1.3499999999999979,9,0,9,0
37,3,6,2.360000000000003,8,1,4,3
37,3,7,1.3500000000000014,8,0,7,1
37,3,8,2.3599999999999994,8,1,3,4
37,3,9,4.040000000000003,16,1,4,11
37,3,10,-0.33000000000000185,5,0,5,0
37,3,11,2.0199999999999996,9,0,7,2
37,3,12,8.080000000000002,25,2,6,17
37,3,13,2.6900000000000013,11,0,8,3
